variante,ciclo,endereco,endereco_norm
demo,409,137422176869,17177636932
demo,410,67333010,8281450
demo,411,137422176870,17177636932
demo,412,67333144,8281467
demo,413,67333145,8281467
demo,414,137422176869,17177636932
demo,415,67333280,8281484
demo,416,67333281,8281484
demo,417,67333416,8281501
demo,418,67333417,8281501
demo,419,67333552,8281518
demo,420,67333553,8281518
demo,421,67333688,8281535
demo,422,67333689,8281535
demo,423,67333824,8281552
demo,424,67333825,8281552
demo,425,137422176869,17177636932
demo,426,67333826,8281552
demo,427,137422176870,17177636932
demo,428,67333960,8281569
demo,429,67333961,8281569
demo,430,67334096,8281586
demo,431,67334097,8281586
demo,432,67334232,8281603
demo,433,67334233,8281603
demo,434,67334368,8281620
demo,435,67334369,8281620
demo,436,137422176869,17177636932
demo,437,67334504,8281637
demo,438,67334505,8281637
demo,439,67334640,8281654
demo,440,67334641,8281654
demo,441,67334776,8281671
demo,442,67334777,8281671
demo,443,137422176869,17177636932
demo,444,67334912,8281688
demo,445,67334913,8281688
demo,446,67335048,8281705
demo,447,67335049,8281705
demo,448,67335184,8281722
demo,449,67335185,8281722
demo,450,67335320,8281739
demo,451,67335321,8281739
demo,452,67335456,8281756
demo,453,67335457,8281756
demo,454,137422176869,17177636932
demo,455,67335592,8281773
demo,456,67335593,8281773
demo,457,67335728,8281790
demo,458,67335729,8281790
demo,459,137422176869,17177636932
demo,460,67335864,8281807
demo,461,67335865,8281807
demo,462,67336000,8281824
demo,463,67336001,8281824
demo,464,67336136,8281841
demo,465,67336137,8281841
demo,466,67336272,8281858
demo,467,67336273,8281858
demo,468,67336408,8281875
demo,469,67336409,8281875
demo,470,137422176869,17177636932
demo,471,67336544,8281892
demo,472,67336545,8281892
demo,473,67336680,8281909
demo,474,67336681,8281909
demo,475,137422175688,17177636785
demo,476,137422176901,17177636936
demo,477,137422176902,17177636936
demo,478,137422176903,17177636936
demo,479,137422176904,17177636937
demo,480,137422176905,17177636937
demo,481,137422176906,17177636937
demo,482,137422176907,17177636937
demo,483,137422176908,17177636937
demo,484,137422176909,17177636937
demo,485,137422176910,17177636937
demo,486,137422176911,17177636937
demo,487,137422176901,17177636936
demo,488,67331240,8281229
demo,489,67331241,8281229
demo,490,67331376,8281246
demo,491,67331377,8281246
demo,492,137422176901,17177636936
demo,493,67331512,8281263
demo,494,67331513,8281263
demo,495,67331648,8281280
demo,496,67331649,8281280
demo,497,67331784,8281297
demo,498,67331785,8281297
demo,499,67331920,8281314
demo,500,67331921,8281314
demo,501,67332056,8281331
demo,502,67332057,8281331
demo,503,67332192,8281348
demo,504,67332193,8281348
demo,505,67332328,8281365
demo,506,67332329,8281365
demo,507,67332464,8281382
demo,508,67332465,8281382
demo,509,67332600,8281399
demo,510,67332601,8281399
demo,511,67332736,8281416
demo,512,67332737,8281416
demo,513,67332872,8281433
demo,514,67332873,8281433
demo,515,137422176901,17177636936
demo,516,67333008,8281450
demo,517,67333009,8281450
demo,518,137422176901,17177636936
demo,519,67333144,8281467
demo,520,67333145,8281467
demo,521,137422176901,17177636936
demo,522,67333280,8281484
demo,523,67333281,8281484
demo,524,67333416,8281501
demo,525,67333417,8281501
demo,526,67333552,8281518
demo,527,67333553,8281518
demo,528,67333688,8281535
demo,529,67333689,8281535
demo,530,67333824,8281552
demo,531,67333825,8281552
demo,532,137422176901,17177636936
demo,533,67333960,8281569
demo,534,67333961,8281569
demo,535,67334096,8281586
demo,536,67334097,8281586
demo,537,67334232,8281603
demo,538,67334233,8281603
demo,539,67334368,8281620
demo,540,67334369,8281620
demo,541,137422176901,17177636936
demo,542,67334504,8281637
demo,543,67334505,8281637
demo,544,67334640,8281654
demo,545,67334641,8281654
demo,546,67334776,8281671
demo,547,67334777,8281671
