variante,ciclo,endereco,endereco_norm
historico_matriz,3127496,137422174040,17177627785
historico_matriz,3127497,137422174068,17177627788
historico_matriz,3127498,137422174068,17177627788
historico_matriz,3127499,137422174072,17177627789
historico_matriz,3127500,137422174024,17177627783
historico_matriz,3127501,67439504,8285968
historico_matriz,3127502,137422174020,17177627782
historico_matriz,3127503,137422174032,17177627784
historico_matriz,3127504,137422174040,17177627785
historico_matriz,3127505,67462332,8288821
historico_matriz,3127506,137422174072,17177627789
historico_matriz,3127507,137422174024,17177627783
historico_matriz,3127508,67439516,8285969
historico_matriz,3127509,137422174032,17177627784
historico_matriz,3127510,137422174040,17177627785
historico_matriz,3127511,137422174068,17177627788
historico_matriz,3127512,137422174068,17177627788
historico_matriz,3127513,137422174072,17177627789
historico_matriz,3127514,137422174024,17177627783
historico_matriz,3127515,67439504,8285968
historico_matriz,3127516,137422174020,17177627782
historico_matriz,3127517,137422174032,17177627784
historico_matriz,3127518,137422174040,17177627785
historico_matriz,3127519,67462336,8288822
